Time,Actuator
4701,F11
4703,F47
4705,F12
4707,F48
4709,F13
4711,F49
4713,F14
4715,F50
4717,F15
4719,F51
4721,F16
4723,F52
4725,F17
4727,F53
4729,F18
4731,F54
4733,F19
4735,F55
4737,F20
4739,F56
4741,F21
4743,F57
4745,F22
4747,F58
4749,F23
4751,F59
4753,F17
4755,OUTW17:0
4756,C24
4758,C17
4760,F37
4762,F73
4764,F38
4766,F74
4768,F39
4770,F75
4772,F40
4774,F76
4776,F41
4778,F77
4780,F42
4782,F78
4784,F43
4786,F79
4788,F44
4790,F80
4792,F45
4794,F81
4796,F46
4798,F82
4800,F47
4802,F83
4804,F48
4806,F84
4808,F49
4810,F85
4812,F50
4814,F86
4816,F51
4818,F87
4820,F52
4822,F88
4824,F53
4826,F89
4828,F54
4830,F90
4832,F55
4834,F91
4836,F56
4838,F92
4840,F57
4842,F93
4844,F58
4846,F94
4848,F59
4850,F95
4852,F53
4854,OUTW53:0
4855,C60
4857,C53
4859,F1
4861,F73
4863,F2
4865,F74
4867,F3
4869,F75
4871,F4
4873,F76
4875,F5
4877,F77
4879,F6
4881,F78
4883,F7
4885,F79
4887,F8
4889,F80
4891,F9
4893,F81
4895,F10
4897,F82
4899,F11
4901,F83
4903,F12
4905,F84
4907,F13
4909,F85
4911,F14
4913,F86
4915,F15
4917,F87
4919,F16
4921,F88
4923,F17
4925,F89
4927,F18
4929,F90
4931,F19
4933,F91
4935,F20
4937,F92
4939,F21
4941,F93
4943,F22
4945,F94
4947,F23
4949,F95
4951,F89
4953,OUTW89:0
4954,C96
4956,C89
4958,F1
4960,F37
4962,F2
4964,F38
4966,F3
4968,F39
4970,F4
4972,F40
4974,F5
4976,F41
4978,F6
4980,F42
4982,F7
4984,F43
4986,F8
4988,F44
4990,F9
4992,F45
4994,F10
4996,F46
4998,F11
5000,F47
5002,F12
5004,F48
5006,F13
5008,F49
5010,F14
5012,F50
5014,F15
5016,F51
5018,F16
5020,F52
5022,F17
5024,F53
5026,F18
5028,F54
5030,F19
5032,F55
5034,F20
5036,F56
5038,F21
5040,F57
5042,F22
5044,F58
5046,F23
5048,F59
5050,F18
5052,OUTW18:0
5053,C24
5055,C18
5057,F37
5059,F73
5061,F38
5063,F74
5065,F39
5067,F75
5069,F40
5071,F76
5073,F41
5075,F77
5077,F42
5079,F78
5081,F43
5083,F79
5085,F44
5087,F80
5089,F45
5091,F81
5093,F46
5095,F82
5097,F47
5099,F83
5101,F48
5103,F84
5105,F49
5107,F85
5109,F50
5111,F86
5113,F51
5115,F87
5117,F52
5119,F88
5121,F53
5123,F89
5125,F54
5127,F90
5129,F55
5131,F91
5133,F56
5135,F92
5137,F57
5139,F93
5141,F58
5143,F94
5145,F59
5147,F95
5149,F54
5151,OUTW54:0
5152,C60
5154,C54
5156,F1
5158,F73
5160,F2
5162,F74
5164,F3
5166,F75
5168,F4
5170,F76
5172,F5
5174,F77
5176,F6
5178,F78
5180,F7
5182,F79
5184,F8
5186,F80
5188,F9
5190,F81
5192,F10
5194,F82
5196,F11
5198,F83
5200,F12
5202,F84
5204,F13
5206,F85
5208,F14
5210,F86
5212,F15
5214,F87
5216,F16
5218,F88
5220,F17
5222,F89
5224,F18
5226,F90
5228,F19
5230,F91
5232,F20
5234,F92
5236,F21
5238,F93
5240,F22
5242,F94
5244,F23
5246,F95
5248,F90
5250,OUTW90:0
5251,C96
5253,C90
5255,F1
5257,F37
5259,F2
5261,F38
5263,F3
5265,F39
5267,F4
5269,F40
5271,F5
5273,F41
5275,F6
5277,F42
5279,F7
5281,F43
5283,F8
5285,F44
5287,F9
5289,F45
5291,F10
5293,F46
5295,F11
5297,F47
5299,F12
5301,F48
5303,F13
5305,F49
5307,F14
5309,F50
5311,F15
5313,F51
5315,F16
5317,F52
5319,F17
5321,F53
5323,F18
5325,F54
5327,F19
5329,F55
5331,F20
5333,F56
5335,F21
5337,F57
5339,F22
5341,F58
5343,F23
5345,F59
5347,F19
5349,OUTW19:0
5350,C24
5352,C19
5354,F37
5356,F73
5358,F38
5360,F74
5362,F39
5364,F75
5366,F40
5368,F76
5370,F41
5372,F77
5374,F42
5376,F78
5378,F43
5380,F79
5382,F44
5384,F80
5386,F45
5388,F81
5390,F46
5392,F82
5394,F47
5396,F83
5398,F48
5400,F84
5402,F49
5404,F85
5406,F50
5408,F86
5410,F51
5412,F87
5414,F52
5416,F88
5418,F53
5420,F89
5422,F54
5424,F90
5426,F55
5428,F91
5430,F56
5432,F92
5434,F57
5436,F93
5438,F58
5440,F94
5442,F59
5444,F95
5446,F55
5448,OUTW55:0
5449,C60
5451,C55
5453,F1
5455,F73
5457,F2
5459,F74
5461,F3
5463,F75
5465,F4
5467,F76
5469,F5
5471,F77
5473,F6
5475,F78
5477,F7
5479,F79
5481,F8
5483,F80
5485,F9
5487,F81
5489,F10
5491,F82
5493,F11
5495,F83
5497,F12
5499,F84
5501,F13
5503,F85
5505,F14
5507,F86
5509,F15
5511,F87
5513,F16
5515,F88
5517,F17
5519,F89
5521,F18
5523,F90
5525,F19
5527,F91
5529,F20
5531,F92
5533,F21
5535,F93
5537,F22
5539,F94
5541,F23
5543,F95
5545,F91
5547,OUTW91:0
5548,C96
5550,C91
5552,F1
5554,F37
5556,F2
5558,F38
5560,F3
5562,F39
5564,F4
5566,F40
5568,F5
5570,F41
5572,F6
5574,F42
5576,F7
5578,F43
5580,F8
5582,F44
5584,F9
5586,F45
5588,F10
5590,F46
5592,F11
5594,F47
5596,F12
5598,F48
5600,F13
5602,F49
5604,F14
5606,F50
5608,F15
5610,F51
5612,F16
5614,F52
5616,F17
5618,F53
5620,F18
5622,F54
5624,F19
5626,F55
5628,F20
5630,F56
5632,F21
5634,F57
5636,F22
5638,F58
5640,F23
5642,F59
5644,F20
5646,OUTW20:0
5647,C24
5649,C20
5651,F37
5653,F73
5655,F38
5657,F74
5659,F39
5661,F75
5663,F40
5665,F76
5667,F41
5669,F77
5671,F42
5673,F78
5675,F43
5677,F79
5679,F44
5681,F80
5683,F45
5685,F81
5687,F46
5689,F82
5691,F47
5693,F83
5695,F48
5697,F84
5699,F49
5701,F85
5703,F50
5705,F86
5707,F51
5709,F87
5711,F52
5713,F88
5715,F53
5717,F89
5719,F54
5721,F90
5723,F55
5725,F91
5727,F56
5729,F92
5731,F57
5733,F93
5735,F58
5737,F94
5739,F59
5741,F95
5743,F56
5745,OUTW56:0
5746,C60
5748,C56
5750,F1
5752,F73
5754,F2
5756,F74
5758,F3
5760,F75
5762,F4
5764,F76
5766,F5
5768,F77
5770,F6
5772,F78
5774,F7
5776,F79
5778,F8
5780,F80
5782,F9
5784,F81
5786,F10
5788,F82
5790,F11
5792,F83
5794,F12
5796,F84
5798,F13
5800,F85
5802,F14
5804,F86
5806,F15
5808,F87
5810,F16
5812,F88
5814,F17
5816,F89
5818,F18
5820,F90
5822,F19
5824,F91
5826,F20
5828,F92
5830,F21
5832,F93
5834,F22
5836,F94
5838,F23
5840,F95
5842,F92
5844,OUTW92:0
5845,C96
5847,C92
5849,F1
5851,F37
5853,F2
5855,F38
5857,F3
5859,F39
5861,F4
5863,F40
5865,F5
5867,F41
5869,F6
5871,F42
5873,F7
5875,F43
5877,F8
5879,F44
5881,F9
5883,F45
5885,F10
5887,F46
5889,F11
5891,F47
5893,F12
5895,F48
5897,F13
5899,F49
5901,F14
5903,F50
5905,F15
5907,F51
5909,F16
5911,F52
5913,F17
5915,F53
5917,F18
5919,F54
5921,F19
5923,F55
5925,F20
5927,F56
5929,F21
5931,F57
5933,F22
5935,F58
5937,F23
5939,F59
5941,F21
5943,OUTW21:0
5944,C24
5946,C21
5948,F37
5950,F73
5952,F38
5954,F74
5956,F39
5958,F75
5960,F40
5962,F76
5964,F41
5966,F77
5968,F42
5970,F78
5972,F43
5974,F79
5976,F44
5978,F80
5980,F45
5982,F81
5984,F46
5986,F82
5988,F47
5990,F83
5992,F48
5994,F84
5996,F49
5998,F85
6000,F50
6002,F86
6004,F51
6006,F87
6008,F52
6010,F88
6012,F53
6014,F89
6016,F54
6018,F90
6020,F55
6022,F91
6024,F56
6026,F92
6028,F57
6030,F93
6032,F58
6034,F94
6036,F59
6038,F95
6040,F57
6042,OUTW57:0
6043,C60
6045,C57
6047,F1
6049,F73
6051,F2
6053,F74
6055,F3
6057,F75
6059,F4
6061,F76
6063,F5
6065,F77
6067,F6
6069,F78
6071,F7
6073,F79
6075,F8
6077,F80
6079,F9
6081,F81
6083,F10
6085,F82
6087,F11
6089,F83
6091,F12
6093,F84
6095,F13
6097,F85
6099,F14
6101,F86
6103,F15
6105,F87
6107,F16
6109,F88
6111,F17
6113,F89
6115,F18
6117,F90
6119,F19
6121,F91
6123,F20
6125,F92
6127,F21
6129,F93
6131,F22
6133,F94
6135,F23
6137,F95
6139,F93
6141,OUTW93:0
6142,C96
6144,C93
6146,F1
6148,F37
6150,F2
6152,F38
6154,F3
6156,F39
6158,F4
6160,F40
6162,F5
6164,F41
6166,F6
6168,F42
6170,F7
6172,F43
6174,F8
6176,F44
6178,F9
6180,F45
6182,F10
6184,F46
6186,F11
6188,F47
6190,F12
6192,F48
6194,F13
6196,F49
6198,F14
6200,F50
6202,F15
6204,F51
6206,F16
6208,F52
6210,F17
6212,F53
6214,F18
6216,F54
6218,F19
6220,F55
6222,F20
6224,F56
6226,F21
6228,F57
6230,F22
6232,F58
6234,F23
6236,F59
6238,F22
6240,OUTW22:0
6241,C24
6243,C22
6245,F37
6247,F73
6249,F38
6251,F74
6253,F39
6255,F75
6257,F40
6259,F76
6261,F41
6263,F77
6265,F42
6267,F78
6269,F43
6271,F79
6273,F44
6275,F80
6277,F45
6279,F81
6281,F46
6283,F82
6285,F47
6287,F83
6289,F48
6291,F84
6293,F49
6295,F85
6297,F50
6299,F86
6301,F51
6303,F87
6305,F52
6307,F88
6309,F53
6311,F89
6313,F54
6315,F90
6317,F55
6319,F91
6321,F56
6323,F92
6325,F57
6327,F93
6329,F58
6331,F94
6333,F59
6335,F95
6337,F58
6339,OUTW58:0
6340,C60
6342,C58
6344,F1
6346,F73
6348,F2
6350,F74
6352,F3
6354,F75
6356,F4
6358,F76
6360,F5
6362,F77
6364,F6
6366,F78
6368,F7
6370,F79
6372,F8
6374,F80
6376,F9
6378,F81
6380,F10
6382,F82
6384,F11
6386,F83
6388,F12
6390,F84
6392,F13
6394,F85
6396,F14
6398,F86
6400,F15
6402,F87
6404,F16
6406,F88
6408,F17
6410,F89
6412,F18
6414,F90
6416,F19
6418,F91
6420,F20
6422,F92
6424,F21
6426,F93
6428,F22
6430,F94
6432,F23
6434,F95
6436,F94
6438,OUTW94:0
6439,C96
6441,C94
6443,F1
6445,F37
6447,F2
6449,F38
6451,F3
6453,F39
6455,F4
6457,F40
6459,F5
6461,F41
6463,F6
6465,F42
6467,F7
6469,F43
6471,F8
6473,F44
6475,F9
6477,F45
6479,F10
6481,F46
6483,F11
6485,F47
6487,F12
6489,F48
6491,F13
6493,F49
6495,F14
6497,F50
6499,F15
6501,F51
6503,F16
6505,F52
6507,F17
6509,F53
6511,F18
6513,F54
6515,F19
6517,F55
6519,F20
6521,F56
6523,F21
6525,F57
6527,F22
6529,F58
6531,F23
6533,F59
6535,F23
6537,OUTW23:0
6538,C24
6540,C23
6542,F37
6544,F73
6546,F38
6548,F74
6550,F39
6552,F75
6554,F40
6556,F76
6558,F41
6560,F77
6562,F42
6564,F78
6566,F43
6568,F79
6570,F44
6572,F80
6574,F45
6576,F81
6578,F46
6580,F82
6582,F47
6584,F83
6586,F48
6588,F84
6590,F49
6592,F85
6594,F50
6596,F86
6598,F51
6600,F87
6602,F52
6604,F88
6606,F53
6608,F89
6610,F54
6612,F90
6614,F55
6616,F91
6618,F56
6620,F92
6622,F57
6624,F93
6626,F58
6628,F94
6630,F59
6632,F95
6634,F59
6636,OUTW59:0
6637,C60
6639,C59
6641,F1
6643,F73
6645,F2
6647,F74
6649,F3
6651,F75
6653,F4
6655,F76
6657,F5
6659,F77
6661,F6
6663,F78
6665,F7
6667,F79
6669,F8
6671,F80
6673,F9
6675,F81
6677,F10
6679,F82
6681,F11
6683,F83
6685,F12
6687,F84
6689,F13
6691,F85
6693,F14
6695,F86
6697,F15
6699,F87
6701,F16
6703,F88
6705,F17
6707,F89
6709,F18
6711,F90
6713,F19
6715,F91
6717,F20
6719,F92
6721,F21
6723,F93
6725,F22
6727,F94
6729,F23
6731,F95
6733,F95
6735,OUTW95:0
6736,C96
6738,C95
6740,F1
6742,F37
6744,F2
6746,F38
6748,F3
6750,F39
6752,F4
6754,F40
6756,F5
6758,F41
6760,F6
6762,F42
6764,F7
6766,F43
6768,F8
6770,F44
6772,F9
6774,F45
6776,F10
6778,F46
6780,F11
6782,F47
6784,F12
6786,F48
6788,F13
6790,F49
6792,F14
6794,F50
6796,F15
6798,F51
6800,F16
6802,F52
6804,F17
6806,F53
6808,F18
6810,F54
6812,F19
6814,F55
6816,F20
6818,F56
6820,F21
6822,F57
6824,F22
6826,F58
6828,F23
6830,F59
