Time,Actuator
22618,F17
22628,F53
22638,F18
22648,F54
22658,F19
22668,F55
22678,F20
22688,F56
22698,F21
22708,F57
22718,F22
22728,F58
22738,F23
22748,F59
22758,F17
22763,OUTW17:0
22764,C24
22779,C17
22789,F37
22799,F73
22809,F38
22819,F74
22829,F39
22839,F75
22849,F40
22859,F76
22869,F41
22879,F77
22889,F42
22899,F78
22909,F43
22919,F79
22929,F44
22939,F80
22949,F45
22959,F46
22969,F82
22979,F47
22989,F83
22999,F48
23009,F84
23019,F49
23029,F85
23039,F50
23049,F86
23059,F51
23069,F87
23079,F52
23089,F88
23099,F53
23109,F89
23119,F54
23129,F90
23139,F55
23149,F91
23159,F56
23169,F92
23179,F57
23189,F93
23199,F58
23209,F94
23219,F59
23229,F95
23239,F53
23244,OUTW53:0
23245,C60
23260,C53
23270,F1
23280,F73
23290,F2
23300,F74
23310,F3
23320,F75
23330,F4
23340,F76
23350,F5
23360,F77
23370,F6
23380,F78
23390,F7
23400,F79
23410,F8
23420,F80
23430,F9
23440,F10
23450,F82
23460,F11
23470,F83
23480,F12
23490,F84
23500,F13
23510,F85
23520,F14
23530,F86
23540,F15
23550,F87
23560,F16
23570,F88
23580,F17
23590,F89
23600,F18
23610,F90
23620,F19
23630,F91
23640,F20
23650,F92
23660,F21
23670,F93
23680,F22
23690,F94
23700,F23
23710,F95
23720,F89
23725,OUTW89:0
23726,C96
23741,C89
23751,F1
23761,F37
23771,F2
23781,F38
23791,F3
23801,F39
23811,F4
23821,F40
23831,F5
23841,F41
23851,F6
23861,F42
23871,F7
23881,F43
23891,F8
23901,F44
23911,F9
23921,F45
23931,F10
23941,F46
23951,F11
23961,F47
23971,F12
23981,F48
23991,F13
24001,F49
24011,F14
24021,F50
24031,F15
24041,F51
24051,F16
24061,F52
24071,F17
24081,F53
24091,F18
24101,F54
24111,F19
24121,F55
24131,F20
24141,F56
24151,F21
24161,F57
24171,F22
24181,F58
24191,F23
24201,F59
24211,F18
24216,OUTW18:0
24217,C24
24232,C18
24242,F37
24252,F73
24262,F38
24272,F74
24282,F39
24292,F75
24302,F40
24312,F76
24322,F41
24332,F77
24342,F42
24352,F78
24362,F43
24372,F79
24382,F44
24392,F80
24402,F45
24412,F46
24422,F82
24432,F47
24442,F83
24452,F48
24462,F84
24472,F49
24482,F85
24492,F50
24502,F86
24512,F51
24522,F87
24532,F52
24542,F88
24552,F53
24562,F89
24572,F54
24582,F90
24592,F55
24602,F91
24612,F56
24622,F92
24632,F57
24642,F93
24652,F58
24662,F94
24672,F59
24682,F95
24692,F54
24697,OUTW54:0
24698,C60
24713,C54
24723,F1
24733,F73
24743,F2
24753,F74
24763,F3
24773,F75
24783,F4
24793,F76
24803,F5
24813,F77
24823,F6
24833,F78
24843,F7
24853,F79
24863,F8
24873,F80
24883,F9
24893,F10
24903,F82
24913,F11
24923,F83
24933,F12
24943,F84
24953,F13
24963,F85
24973,F14
24983,F86
24993,F15
25003,F87
25013,F16
25023,F88
25033,F17
25043,F89
25053,F18
25063,F90
25073,F19
25083,F91
25093,F20
25103,F92
25113,F21
25123,F93
25133,F22
25143,F94
25153,F23
25163,F95
25173,F90
25178,OUTW90:0
25179,C96
25194,C90
25204,F1
25214,F37
25224,F2
25234,F38
25244,F3
25254,F39
25264,F4
25274,F40
25284,F5
25294,F41
25304,F6
25314,F42
25324,F7
25334,F43
25344,F8
25354,F44
25364,F9
25374,F45
25384,F10
25394,F46
25404,F11
25414,F47
25424,F12
25434,F48
25444,F13
25454,F49
25464,F14
25474,F50
25484,F15
25494,F51
25504,F16
25514,F52
25524,F17
25534,F53
25544,F18
25554,F54
25564,F19
25574,F55
25584,F20
25594,F56
25604,F21
25614,F57
25624,F22
25634,F58
25644,F23
25654,F59
25664,F19
25669,OUTW19:0
25670,C24
25685,C19
25695,F37
25705,F73
25715,F38
25725,F74
25735,F39
25745,F75
25755,F40
25765,F76
25775,F41
25785,F77
25795,F42
25805,F78
25815,F43
25825,F79
25835,F44
25845,F80
25855,F45
25865,F46
25875,F82
25885,F47
25895,F83
25905,F48
25915,F84
25925,F49
25935,F85
25945,F50
25955,F86
25965,F51
25975,F87
25985,F52
25995,F88
26005,F53
26015,F89
26025,F54
26035,F90
26045,F55
26055,F91
26065,F56
26075,F92
26085,F57
26095,F93
26105,F58
26115,F94
26125,F59
26135,F95
26145,F55
26150,OUTW55:0
26151,C60
26166,C55
26176,F1
26186,F73
26196,F2
26206,F74
26216,F3
26226,F75
26236,F4
26246,F76
26256,F5
26266,F77
26276,F6
26286,F78
26296,F7
26306,F79
26316,F8
26326,F80
26336,F9
26346,F10
26356,F82
26366,F11
26376,F83
26386,F12
26396,F84
26406,F13
26416,F85
26426,F14
26436,F86
26446,F15
26456,F87
26466,F16
26476,F88
26486,F17
26496,F89
26506,F18
26516,F90
26526,F19
26536,F91
26546,F20
26556,F92
26566,F21
26576,F93
26586,F22
26596,F94
26606,F23
26616,F95
26626,F91
26631,OUTW91:0
26632,C96
26647,C91
26657,F1
26667,F37
26677,F2
26687,F38
26697,F3
26707,F39
26717,F4
26727,F40
26737,F5
26747,F41
26757,F6
26767,F42
26777,F7
26787,F43
26797,F8
26807,F44
26817,F9
26827,F45
26837,F10
26847,F46
26857,F11
26867,F47
26877,F12
26887,F48
26897,F13
26907,F49
26917,F14
26927,F50
26937,F15
26947,F51
26957,F16
26967,F52
26977,F17
26987,F53
26997,F18
27007,F54
27017,F19
27027,F55
27037,F20
27047,F56
27057,F21
27067,F57
27077,F22
27087,F58
27097,F23
27107,F59
27117,F20
27122,OUTW20:0
27123,C24
27138,C20
27148,F37
27158,F73
27168,F38
27178,F74
27188,F39
27198,F75
27208,F40
27218,F76
27228,F41
27238,F77
27248,F42
27258,F78
27268,F43
27278,F79
27288,F44
27298,F80
27308,F45
27318,F46
27328,F82
27338,F47
27348,F83
27358,F48
27368,F84
27378,F49
27388,F85
27398,F50
27408,F86
27418,F51
27428,F87
27438,F52
27448,F88
27458,F53
27468,F89
27478,F54
27488,F90
27498,F55
27508,F91
27518,F56
27528,F92
27538,F57
27548,F93
27558,F58
27568,F94
27578,F59
27588,F95
27598,F56
27603,OUTW56:0
27604,C60
27619,C56
27629,F1
27639,F73
27649,F2
27659,F74
27669,F3
27679,F75
27689,F4
27699,F76
27709,F5
27719,F77
27729,F6
27739,F78
27749,F7
27759,F79
27769,F8
27779,F80
27789,F9
27799,F10
27809,F82
27819,F11
27829,F83
27839,F12
27849,F84
27859,F13
27869,F85
27879,F14
27889,F86
27899,F15
27909,F87
27919,F16
27929,F88
27939,F17
27949,F89
27959,F18
27969,F90
27979,F19
27989,F91
27999,F20
28009,F92
28019,F21
28029,F93
28039,F22
28049,F94
28059,F23
28069,F95
28079,F92
28084,OUTW92:0
28085,C96
28100,C92
28110,F1
28120,F37
28130,F2
28140,F38
28150,F3
28160,F39
28170,F4
28180,F40
28190,F5
28200,F41
28210,F6
28220,F42
28230,F7
28240,F43
28250,F8
28260,F44
28270,F9
28280,F45
28290,F10
28300,F46
28310,F11
28320,F47
28330,F12
28340,F48
28350,F13
28360,F49
28370,F14
28380,F50
28390,F15
28400,F51
28410,F16
28420,F52
28430,F17
28440,F53
28450,F18
28460,F54
28470,F19
28480,F55
28490,F20
28500,F56
28510,F21
28520,F57
28530,F22
28540,F58
28550,F23
28560,F59
28570,F21
28575,OUTW21:0
28576,C24
28591,C21
28601,F37
28611,F73
28621,F38
28631,F74
28641,F39
28651,F75
28661,F40
28671,F76
28681,F41
28691,F77
28701,F42
28711,F78
28721,F43
28731,F79
28741,F44
28751,F80
28761,F45
28771,F46
28781,F82
28791,F47
28801,F83
28811,F48
28821,F84
28831,F49
28841,F85
28851,F50
28861,F86
28871,F51
28881,F87
28891,F52
28901,F88
28911,F53
28921,F89
28931,F54
28941,F90
28951,F55
28961,F91
28971,F56
28981,F92
28991,F57
29001,F93
29011,F58
29021,F94
29031,F59
29041,F95
29051,F57
29056,OUTW57:0
29057,C60
29072,C57
29082,F1
29092,F73
29102,F2
29112,F74
29122,F3
29132,F75
29142,F4
29152,F76
29162,F5
29172,F77
29182,F6
29192,F78
29202,F7
29212,F79
29222,F8
29232,F80
29242,F9
29252,F10
29262,F82
29272,F11
29282,F83
29292,F12
29302,F84
29312,F13
29322,F85
29332,F14
29342,F86
29352,F15
29362,F87
29372,F16
29382,F88
29392,F17
29402,F89
29412,F18
29422,F90
29432,F19
29442,F91
29452,F20
29462,F92
29472,F21
29482,F93
29492,F22
29502,F94
29512,F23
29522,F95
29532,F93
29537,OUTW93:0
29538,C96
29553,C93
29563,F1
29573,F37
29583,F2
29593,F38
29603,F3
29613,F39
29623,F4
29633,F40
29643,F5
29653,F41
29663,F6
29673,F42
29683,F7
29693,F43
29703,F8
29713,F44
29723,F9
29733,F45
29743,F10
29753,F46
29763,F11
29773,F47
29783,F12
29793,F48
29803,F13
29813,F49
29823,F14
29833,F50
29843,F15
29853,F51
29863,F16
29873,F52
29883,F17
29893,F53
29903,F18
29913,F54
29923,F19
29933,F55
29943,F20
29953,F56
29963,F21
29973,F57
29983,F22
29993,F58
30003,F23
30013,F59
30023,F22
30028,OUTW22:0
30029,C24
30044,C22
30054,F37
30064,F73
30074,F38
30084,F74
30094,F39
30104,F75
30114,F40
30124,F76
30134,F41
30144,F77
30154,F42
30164,F78
30174,F43
30184,F79
30194,F44
30204,F80
30214,F45
30224,F46
30234,F82
30244,F47
30254,F83
30264,F48
30274,F84
30284,F49
30294,F85
30304,F50
30314,F86
30324,F51
30334,F87
30344,F52
30354,F88
30364,F53
30374,F89
30384,F54
30394,F90
30404,F55
30414,F91
30424,F56
30434,F92
30444,F57
30454,F93
30464,F58
30474,F94
30484,F59
30494,F95
30504,F58
30509,OUTW58:0
30510,C60
30525,C58
30535,F1
30545,F73
30555,F2
30565,F74
30575,F3
30585,F75
30595,F4
30605,F76
30615,F5
30625,F77
30635,F6
30645,F78
30655,F7
30665,F79
30675,F8
30685,F80
30695,F9
30705,F10
30715,F82
30725,F11
30735,F83
30745,F12
30755,F84
30765,F13
30775,F85
30785,F14
30795,F86
30805,F15
30815,F87
30825,F16
30835,F88
30845,F17
30855,F89
30865,F18
30875,F90
30885,F19
30895,F91
30905,F20
30915,F92
30925,F21
30935,F93
30945,F22
30955,F94
30965,F23
30975,F95
30985,F94
30990,OUTW94:0
30991,C96
31006,C94
31016,F1
31026,F37
31036,F2
31046,F38
31056,F3
31066,F39
31076,F4
31086,F40
31096,F5
31106,F41
31116,F6
31126,F42
31136,F7
31146,F43
31156,F8
31166,F44
31176,F9
31186,F45
31196,F10
31206,F46
31216,F11
31226,F47
31236,F12
31246,F48
31256,F13
31266,F49
31276,F14
31286,F50
31296,F15
31306,F51
31316,F16
31326,F52
31336,F17
31346,F53
31356,F18
31366,F54
31376,F19
31386,F55
31396,F20
31406,F56
31416,F21
31426,F57
31436,F22
31446,F58
31456,F23
31466,F59
31476,F23
31481,OUTW23:0
31482,C24
31497,C23
31507,F37
31517,F73
31527,F38
31537,F74
31547,F39
31557,F75
31567,F40
31577,F76
31587,F41
31597,F77
31607,F42
31617,F78
31627,F43
31637,F79
31647,F44
31657,F80
31667,F45
31677,F46
31687,F82
31697,F47
31707,F83
31717,F48
31727,F84
31737,F49
31747,F85
31757,F50
31767,F86
31777,F51
31787,F87
31797,F52
31807,F88
31817,F53
31827,F89
31837,F54
31847,F90
31857,F55
31867,F91
31877,F56
31887,F92
31897,F57
31907,F93
31917,F58
31927,F94
31937,F59
31947,F95
31957,F59
31962,OUTW59:0
31963,C60
31978,C59
31988,F1
31998,F73
32008,F2
32018,F74
32028,F3
32038,F75
32048,F4
32058,F76
32068,F5
32078,F77
32088,F6
32098,F78
32108,F7
32118,F79
32128,F8
32138,F80
32148,F9
32158,F10
32168,F82
32178,F11
32188,F83
32198,F12
32208,F84
32218,F13
32228,F85
32238,F14
32248,F86
32258,F15
32268,F87
32278,F16
32288,F88
32298,F17
32308,F89
32318,F18
32328,F90
32338,F19
32348,F91
32358,F20
32368,F92
32378,F21
32388,F93
32398,F22
32408,F94
32418,F23
32428,F95
32438,F95
32443,OUTW95:0
32444,C96
32459,C95
32469,F1
32479,F37
32489,F2
32499,F38
32509,F3
32519,F39
32529,F4
32539,F40
32549,F5
32559,F41
32569,F6
32579,F42
32589,F7
32599,F43
32609,F8
32619,F44
32629,F9
32639,F45
32649,F10
32659,F46
32669,F11
32679,F47
32689,F12
32699,F48
32709,F13
32719,F49
32729,F14
32739,F50
32749,F15
32759,F51
32769,F16
32779,F52
32789,F17
32799,F53
32809,F18
32819,F54
32829,F19
32839,F55
32849,F20
32859,F56
32869,F21
32879,F57
32889,F22
32899,F58
32909,F23
32919,F59
